 3248597.697065 gen 4 block 63 
 4738327.956990 gen 4 block 69 
 3341266.461508 gen 4 block 13 
 3278042.029663 gen 4 block 83 
 3252050.540975 gen 4 block 20 
 3257918.632624 gen 4 block 77 
 3254824.675653 gen 4 block 37 
 3252134.686178 gen 4 block 86 
 3249448.816767 gen 4 block 84 
 3252147.196782 gen 4 block 17 
 3250567.045084 gen 4 block 70 
 3259166.269495 gen 4 block 72 
 3312467.597941 gen 4 block 58 
 3252086.449253 gen 4 block 66 
 5108618.462034 gen 4 block 93 
 3275266.198577 gen 4 block 92 
 3272403.769559 gen 4 block 23 
 3261610.521423 gen 4 block 22 
 5816523.843462 gen 4 block 81 
 3357012.527647 gen 4 block 10 
 3250256.411578 gen 4 block 30 
 3253590.216597 gen 4 block 95 
 3267070.721676 gen 4 block 8 
 6420010.154421 gen 4 block 89 
 3252057.007737 gen 4 block 32 
 5000946.515401 gen 4 block 24 
 3248112.549972 gen 4 block 61 
 3260309.511846 gen 4 block 12 
 3251562.316551 gen 4 block 25 
 3249978.884683 gen 4 block 52 
 3439044.278734 gen 4 block 1 
 3269232.698547 gen 4 block 5 
 3291902.468938 gen 4 block 47 
 3250917.541160 gen 4 block 82 
 3701257.444336 gen 4 block 16 
 3037972.688841 gen 4 block 19 
 4553001.049579 gen 4 block 56 
 3248402.322890 gen 4 block 59 
 3273678.675758 gen 4 block 79 
 3274781.270968 gen 4 block 71 
 4686188.706412 gen 4 block 14 
 4692953.502899 gen 4 block 21 
 6557068.485303 gen 4 block 40 
 4749707.920561 gen 4 block 68 
 3252667.026270 gen 4 block 94 
 4846052.749329 gen 4 block 38 
 3264058.487655 gen 4 block 91 
 3251762.174500 gen 4 block 49 
 3252215.948214 gen 4 block 43 
 3258742.379079 gen 4 block 75 
 5038388.219625 gen 4 block 45 
 3256374.350331 gen 4 block 98 
 5386321.043759 gen 4 block 4 
 5100583.980331 gen 4 block 0 
 3249103.837359 gen 4 block 62 
 3249286.997233 gen 4 block 7 
 3250559.756741 gen 4 block 85 
 4768758.539150 gen 4 block 76 
 4706712.664094 gen 4 block 65 
 3255807.333507 gen 4 block 88 
 6702606.548327 gen 4 block 26 
 3253041.258329 gen 4 block 53 
 3261621.266056 gen 4 block 28 
 3249591.056518 gen 4 block 31 
 6501931.042183 gen 4 block 96 
 3259425.830025 gen 4 block 50 
 3254373.815246 gen 4 block 9 
 3266323.788644 gen 4 block 33 
 3248947.711310 gen 4 block 6 
 3300466.633437 gen 4 block 73 
 3250053.215634 gen 4 block 99 
 3258189.619331 gen 4 block 3 
 3248948.091490 gen 4 block 2 
 3249497.830719 gen 4 block 97 
 3267433.655843 gen 5 block 57 
 4817701.620980 gen 5 block 67 
 4008290.281472 gen 5 block 51 
 3312467.597941 gen 5 block 58 
 3265940.100346 gen 5 block 46 
 2963249.996070 gen 5 block 55 
 5899878.609665 gen 5 block 39 
 3248261.693514 gen 5 block 70 
 3257557.958318 gen 5 block 54 
 3250365.993769 gen 5 block 27 
 3250870.899744 gen 5 block 60 
 3270919.905637 gen 5 block 35 
 3261876.795584 gen 5 block 34 
 3248437.668782 gen 5 block 78 
 3251883.475018 gen 5 block 41 
 3253986.206802 gen 5 block 90 
 3995410.975964 gen 5 block 29 
 3258253.814235 gen 5 block 93 
 3249498.361939 gen 5 block 15 
 3283398.905499 gen 5 block 11 
 4695850.145740 gen 5 block 48 
 4734683.391890 gen 5 block 18 
 3257918.632624 gen 5 block 77 
 5816333.646252 gen 5 block 81 
 3253372.746199 gen 5 block 5 
 3254824.675653 gen 5 block 37 
 3249032.021112 gen 5 block 80 
 3257930.610956 gen 5 block 42 
 3265634.980874 gen 5 block 36 
 3341266.461508 gen 5 block 13 
 3248302.088608 gen 5 block 63 
 3251226.100669 gen 5 block 20 
 3250931.640810 gen 5 block 83 
 3248890.015884 gen 5 block 44 
 3257578.721855 gen 5 block 69 
 2972889.570282 gen 5 block 10 
 3252134.686178 gen 5 block 86 
 2944690.223765 gen 5 block 72 
 3038114.037886 gen 5 block 17 
 3252086.449253 gen 5 block 66 
 3261610.521423 gen 5 block 22 
 3291902.468938 gen 5 block 47 
 3275266.198577 gen 5 block 92 
 3260309.511846 gen 5 block 12 
 3253590.216597 gen 5 block 95 
 3249545.013519 gen 5 block 64 
 3250048.439349 gen 5 block 89 
 4502262.760123 gen 5 block 24 
 3248342.000163 gen 5 block 74 
 3251762.174500 gen 5 block 49 
 3248872.213522 gen 5 block 87 
 3251562.316551 gen 5 block 25 
 3250256.411578 gen 5 block 30 
 3252057.007737 gen 5 block 32 
 3248112.549972 gen 5 block 61 
 3249448.816767 gen 5 block 84 
 3272403.769559 gen 5 block 23 
 3256687.425802 gen 5 block 75 
 3725369.889800 gen 5 block 56 
 3701257.444336 gen 5 block 16 
 3249978.884683 gen 5 block 52 
 3250299.473174 gen 5 block 71 
 3248402.322890 gen 5 block 59 
 3248920.951455 gen 5 block 14 
 3249578.532958 gen 5 block 94 
 3549570.454648 gen 5 block 68 
 3273678.675758 gen 5 block 79 
 3250917.541160 gen 5 block 82 
 3264058.487655 gen 5 block 91 
 3037972.688841 gen 5 block 19 
 2947507.035899 gen 5 block 21 
 3252682.809249 gen 5 block 1 
 3248389.529839 gen 5 block 45 
 3252215.948214 gen 5 block 43 
 5385464.536904 gen 5 block 4 
 2936157.801243 gen 5 block 8 
 3256374.350331 gen 5 block 98 
 4733441.692015 gen 5 block 38 
 6106318.951839 gen 5 block 40 
 3166148.342077 gen 5 block 65 
 3255807.333507 gen 5 block 88 
 4741383.684534 gen 5 block 0 
 3249103.837359 gen 5 block 62 
 3250559.756741 gen 5 block 85 
 3300466.633437 gen 5 block 73 
 3249591.056518 gen 5 block 31 
 3248156.451044 gen 5 block 33 
 3249474.470330 gen 5 block 50 
 4768758.539150 gen 5 block 76 
 6702606.548327 gen 5 block 26 
 3248794.357839 gen 5 block 96 
 3261621.266056 gen 5 block 28 
 3250053.215634 gen 5 block 99 
 3248372.321109 gen 5 block 7 
 3254373.815246 gen 5 block 9 
 3248947.711310 gen 5 block 6 
 3253041.258329 gen 5 block 53 
 3254573.454355 gen 5 block 3 
 3248948.091490 gen 5 block 2 
 3249497.830719 gen 5 block 97 
 3247968.300563 gen 6 block 63 
 2937359.570915 gen 6 block 80 
 2933532.962080 gen 6 block 47 
 3257578.721855 gen 6 block 69 
 3693862.075926 gen 6 block 67 
 3257557.958318 gen 6 block 54 
 2932921.041067 gen 6 block 72 
 2947275.632612 gen 6 block 66 
 3247964.843192 gen 6 block 61 
 3249498.361939 gen 6 block 15 
 2963770.815205 gen 6 block 11 
 2933575.030522 gen 6 block 22 
 4687570.095562 gen 6 block 18 
 2944933.838348 gen 6 block 5 
 3248008.041582 gen 6 block 49 
 2944339.784602 gen 6 block 92 
 2936950.812917 gen 6 block 64 
 3252134.686178 gen 6 block 86 
 2997311.601883 gen 6 block 70 
 3038114.037886 gen 6 block 17 
 2944058.451356 gen 6 block 84 
 3248280.245941 gen 6 block 95 
 2939456.574475 gen 6 block 90 
 2956109.716471 gen 6 block 51 
 2993254.921206 gen 6 block 13 
 3689976.085757 gen 6 block 39 
 2932713.071772 gen 6 block 1 
 3250048.439349 gen 6 block 89 
 3247974.052353 gen 6 block 87 
 2933910.995851 gen 6 block 24 
 3248048.062031 gen 6 block 35 
 2939041.333339 gen 6 block 57 
 3272403.769559 gen 6 block 23 
 3000737.676566 gen 6 block 27 
 2968892.577114 gen 6 block 93 
 2963249.996070 gen 6 block 55 
 2972889.570282 gen 6 block 10 
 2936157.801243 gen 6 block 8 
 2937787.438553 gen 6 block 46 
 2934654.127050 gen 6 block 25 
 2958555.474115 gen 6 block 41 
 2962363.878238 gen 6 block 58 
 2941515.967915 gen 6 block 29 
 3254824.675653 gen 6 block 37 
 3250256.402467 gen 6 block 77 
 2970431.215079 gen 6 block 30 
 3250870.899744 gen 6 block 60 
 2935161.050878 gen 6 block 20 
 2947892.505140 gen 6 block 74 
 3248218.478083 gen 6 block 78 
 2932272.632980 gen 6 block 34 
 2935567.443005 gen 6 block 52 
 2963966.296320 gen 6 block 48 
 2934762.982803 gen 6 block 42 
 2970533.066464 gen 6 block 12 
 3252057.007737 gen 6 block 32 
 3250931.640810 gen 6 block 83 
 5816313.244192 gen 6 block 81 
 3265634.980874 gen 6 block 36 
 2942233.428576 gen 6 block 44 
 3248031.881441 gen 6 block 98 
 2953798.374251 gen 6 block 75 
 4104196.357131 gen 6 block 4 
 2943262.721360 gen 6 block 0 
 3251909.732554 gen 6 block 68 
 2947093.095848 gen 6 block 65 
 2936782.789922 gen 6 block 56 
 2935292.248123 gen 6 block 19 
 3248011.340762 gen 6 block 88 
 3248156.074623 gen 6 block 71 
 2963099.473394 gen 6 block 62 
 2937158.670068 gen 6 block 91 
 2937538.581661 gen 6 block 79 
 2941928.461180 gen 6 block 85 
 2975784.214834 gen 6 block 38 
 3103680.152778 gen 6 block 50 
 3249591.056518 gen 6 block 31 
 3249578.532958 gen 6 block 94 
 2943394.519773 gen 6 block 14 
 3248372.321109 gen 6 block 7 
 3248402.322890 gen 6 block 59 
 2937832.659526 gen 6 block 96 
