read: 300 expected: 300
xCurrent 1209.615274,-828.303947,2239.062601,-4893.776593,7167.613663,1326.447297,7066.226196,3154.435499,6174.617537,-1887.278384,8167.246491,-214.777709,4240.670577,103.503421,6284.659529,-1594.048892,5545.260468,-632.859424,8932.103430,-820.726700,6850.246315,611.260321,2706.869693,-6823.087484,1613.743240,-2428.858430,8808.046066,-744.155550,6996.634539,5710.198401,2322.565919,-5209.735503,4408.983183,290.027072,5944.697786,885.081391,2132.828786,-4489.198875,8992.037398,-897.697774,7188.224966,810.184785,8747.284844,-673.999140,6588.982500,-793.310661,2947.671792,-7810.155423,6862.272397,-417.544427,7117.651833,2290.376097,6017.679325,-163.676032,6086.615467,-2124.670487,6313.845358,700.385178,1865.589355,-3416.689527,4009.606038,-152.133422,2417.183757,-5643.038474,7134.412518,324.911946,6679.889882,535.472327,6299.626748,4179.960159,6561.427264,4727.114516,7791.287521,69.816076,7091.673019,2739.074220,7909.693581,844.700689,1992.058632,-3931.085200,3823.364853,-358.276214,1386.254585,-1527.706084,6016.525550,3386.945209,5580.581194,1092.368359,7171.770456,1544.868867,7668.012194,641.197626,6928.984837,415.131702,6054.975687,127.143397,5641.560517,2344.386660,6028.229162,-651.010321,4575.824255,474.198323,6875.378348,5441.359714,7042.566519,3523.209181,2261.020509,-5010.027463,6292.530031,-760.363038,6174.694390,-1887.390373,6375.894899,4421.498437,6525.143408,389.534045,7767.457295,706.593414,6726.502757,5106.083312,5827.706416,2869.270159,6375.191424,479.001263,1252.625016,-973.613963,8345.791180,-306.706135,6242.148774,127.002299,2123.583196,-4457.661604,9041.004961,-950.455706,7552.675365,506.316809,3968.634265,-197.477812,5468.245132,1810.811050,8516.471192,-496.408252,9226.955734,-1119.868658,6086.413113,-2124.569361,3532.325728,-680.413181,6432.956449,-1201.533620,3726.910028,-465.008371,7022.831579,3819.795367,1780.153375,-3088.631607,5828.392333,-461.810084,5554.405204,2468.601794,4935.214344,871.445178,7206.603334,997.373325,7674.515523,635.043389,5346.968573,-754.341171,6066.391698,3600.368683,7549.401530,509.464112,7405.688172,350.115791,6386.397706,4316.083108,3037.550411,-8180.111386,2835.016684,-7347.648694,7143.225603,1817.248019,5346.874523,-754.401086,7493.157783,255.575611,5302.281423,1276.912329,6205.833606,3880.734857,6987.019661,418.628378,7594.657646,537.265047,7265.517500,324.725862,7135.039757,-34.822882,2566.986858,-6252.294306
xCurrent 1166.678540,-661.686126,1994.072887,-3945.899805,7161.794380,1068.185818,7097.451985,2524.600666,6328.996413,-1487.744129,7984.762459,-131.616355,4575.134340,472.118883,6420.694914,-1253.496669,5828.392368,-471.898827,8623.199113,-586.593450,6898.721586,502.264229,2377.652702,-5498.601098,1478.152817,-1899.669549,8520.835732,-529.592201,6694.213546,5014.510142,2060.029006,-4202.594480,4709.293764,620.755490,5914.131768,1034.177253,1916.618408,-3644.026972,8674.847591,-645.057963,7174.302194,657.142179,8468.908605,-476.471946,6674.691225,-613.912487,2575.015004,-6295.347179,6900.855947,-316.241974,7130.335293,1836.051387,6216.200899,-105.315309,6255.625314,-1677.411725,6198.475486,852.992995,1694.171928,-2754.707290,4390.946368,268.965479,2142.725473,-4552.870463,6831.031256,476.256823,6481.165385,687.614222,6173.722498,3765.783658,6368.035885,4212.920632,7671.710200,82.025684,7113.770614,2193.585958,7748.371128,686.777436,1779.557879,-3098.884855,4242.459723,105.075726,1314.603127,-1249.576730,5958.537681,3121.497918,5634.459986,1232.478313,7165.613354,1241.761687,7560.030993,521.569655,6672.701675,567.959328,6249.775902,125.854492,5675.920280,2273.329176,6221.631137,-493.874724,4842.284086,766.772193,6603.378204,4795.255667,7082.211911,2818.540796,2012.368115,-4029.293022,6434.965198,-583.928266,6328.995236,-1487.848242,6232.945100,3961.400506,6633.182651,329.476962,7636.508211,576.285509,6491.800947,4521.858962,5816.162287,2700.374895,6510.982768,399.400310,1199.858259,-783.881533,8131.076310,-200.409599,6401.059187,123.875635,1908.684208,-3614.411214,8716.497913,-684.903804,7467.703231,415.741575,4358.302122,232.780953,5545.718904,1839.045539,8276.538577,-343.230753,8872.959094,-812.527625,6255.567578,-1677.356192,4010.493729,-151.442796,6544.401535,-939.956225,4165.617885,19.967305,7069.458385,3054.961226,1645.944309,-2566.855567,6060.025099,-341.142975,5612.125243,2380.348163,5128.724192,1082.346558,7188.186639,805.640751,7563.917435,517.846388,5666.112781,-564.672788,5996.695252,3294.912682,7465.764527,417.667592,7351.240893,292.342818,6236.756561,3877.930901,2648.591066,-6592.931128,2482.864499,-5923.072058,7146.518499,1459.120234,5665.993632,-564.743453,7114.391769,390.359723,5421.269144,1404.337697,6101.290624,3523.241708,6719.670301,566.393743,7500.407513,441.177255,6936.595604,466.153701,7126.814301,-12.907491,2263.978634,-5040.641766
xCurrent 1147.394404,-585.974665,1880.328156,-3499.430602,7158.854526,950.510562,7109.219069,2235.606066,6403.675229,-1301.505307,7897.456536,-94.655999,4728.132342,640.175568,6486.704189,-1094.663986,5963.228094,-399.121562,8473.941668,-482.894235,6922.119686,452.762626,2222.329911,-4876.524557,1433.259674,-1723.273897,8382.050968,-434.440698,6560.061897,4683.596163,1938.094546,-3726.086912,4846.557717,771.256062,5899.287783,1107.565134,1807.078837,-3211.474065,8521.317747,-533.039781,7168.181389,587.950101,8334.623040,-388.943472,6716.817485,-529.947112,2397.636337,-5581.158854,6920.468203,-268.246103,7134.725345,1627.992353,6310.829039,-78.930194,6337.234215,-1469.012581,6144.628455,931.779550,1614.622724,-2442.755426,4565.610047,461.275548,2012.356702,-4034.110109,6690.393284,563.074280,6388.800456,769.842208,6116.686950,3568.329930,6281.870109,3967.855724,7615.090776,87.623964,7121.903076,1943.490676,7675.520304,614.633152,1704.185059,-2801.973760,4434.563991,316.915929,1278.072659,-1105.828933,5932.518199,2993.645972,5658.218292,1297.930409,7162.465601,1103.460592,7510.971779,467.700498,6553.840710,653.237562,6342.373443,124.449237,5691.399500,2236.753809,6314.088117,-421.643308,4963.854972,899.689650,6482.592426,4487.818588,7097.335687,2495.031303,1899.215654,-3580.852078,6503.656433,-502.129818,6403.653312,-1301.615249,6167.723185,3742.636216,6684.810164,301.941494,7577.255765,517.090238,6387.426728,4243.694397,5811.017956,2617.857018,6575.658061,362.831057,1176.905635,-697.484028,8028.439473,-153.268969,6476.865355,122.133355,1801.012663,-3188.432942,8559.259368,-567.130037,7429.113261,375.166820,4536.799579,429.338798,5580.508092,1849.117590,8161.051189,-275.286876,8701.088074,-676.200700,6337.209169,-1468.964799,4229.846087,90.772338,6598.757385,-817.813108,4366.758004,241.831561,7087.368092,2703.698355,1557.920706,-2219.389218,6170.363716,-286.147375,5637.989276,2335.020455,5216.551489,1177.552353,7180.140904,718.671538,7513.903170,464.838953,5818.095109,-479.230679,5965.106963,3148.403113,7427.663961,376.661360,7326.288677,267.027968,6169.910755,3668.773621,2463.229242,-5845.129760,2315.543607,-5251.038927,7147.183352,1295.411421,5817.959082,-479.308316,6937.934838,471.581321,5474.585003,1461.042732,6054.399875,3352.140574,6595.365910,649.375342,7457.602588,397.990364,6783.510727,548.594624,7124.027574,-1.492727,2120.773753,-4468.874149
xCurrent 1112.322735,-447.206754,1698.128998,-2779.536066,7153.813019,765.408814,7124.585584,1778.041202,6527.716894,-1003.009928,7754.082003,-37.845618,4969.016422,904.243081,6596.557244,-839.983886,6183.701270,-285.103036,8227.132889,-324.029031,6960.689502,375.274339,1971.070752,-3872.256561,1332.213585,-1322.990265,8152.497465,-288.534992,6354.237678,4143.052643,1743.652011,-2959.759701,5062.435558,1007.312828,5874.114550,1231.033718,1642.542145,-2559.326126,8267.069844,-361.308072,7158.776866,479.912134,8112.818810,-254.793493,6787.476498,-394.938884,2110.701773,-4430.839653,6954.125121,-190.290292,7139.833530,1299.164803,6465.634222,-37.452073,6472.614291,-1135.102558,6058.000032,1069.433141,1485.508442,-1932.865018,4841.095384,763.863442,1804.031877,-3204.546870,6466.820668,726.400283,6241.277123,918.504343,6028.277843,3244.563876,6149.422881,3566.587118,7522.796197,96.477959,7132.211155,1547.804206,7561.264837,501.035784,1542.782045,-2161.920238,4737.878656,650.536941,1237.710787,-946.593473,5892.371887,2782.249860,5693.633515,1403.279154,7157.028502,885.624876,7433.551519,383.916148,6364.634965,810.779213,6493.428628,121.515362,5715.140135,2173.033760,6465.766234,-306.963477,5154.557674,1107.940667,6297.193740,3985.379128,7117.379954,1982.560769,1713.122279,-2841.398080,6617.131016,-371.488540,6527.669336,-1003.140490,6066.227125,3384.627190,6769.340035,258.619981,7484.132654,424.335919,6227.121420,3788.744377,5803.032321,2479.800780,6681.321759,305.196225,1139.449817,-553.159742,7860.030186,-80.943517,6600.883969,119.212522,1637.576762,-2539.936310,8298.656033,-386.541433,7368.175172,312.402897,4818.370659,738.714405,5633.817183,1860.910106,7970.576022,-171.062678,8415.812197,-467.154009,6472.619471,-1135.056706,4576.541734,472.780724,6689.506084,-621.781102,4684.432914,591.458739,7111.298608,2147.073194,1457.534532,-1822.177502,6350.860314,-199.359847,5677.659059,2256.008408,5353.324448,1325.946301,7167.861637,582.458753,7435.236319,382.151399,6066.568670,-345.823366,5916.248769,2906.892274,7367.369224,313.351768,7286.585407,228.633046,6067.038481,3325.720124,2163.035709,-4640.308156,2045.407954,-4169.581229,7147.126428,1037.114629,6066.395426,-345.916018,6656.095868,630.037674,5556.200020,1548.337041,5982.089703,3070.773330,6396.998403,803.636216,7390.069591,330.959465,6539.144778,705.893254,7120.830813,18.417918,1889.939577,-3547.877604
xCurrent 1098.779004,-393.454312,1614.015450,-2445.692268,7151.328713,682.206183,7129.957979,1570.766431,6587.113873,-866.061808,7686.402038,-13.029983,5077.110633,1022.639330,6649.242862,-723.083255,6287.248269,-233.967929,8109.846410,-254.891830,6978.927230,340.694742,1854.776358,-3408.067841,1294.915973,-1174.864692,8043.368673,-224.979386,6264.548855,3889.293146,1654.031153,-2604.505301,5159.125598,1112.941293,5861.732453,1290.895164,1564.546172,-2249.272704,8146.059875,-286.521630,7154.643834,431.782711,8007.526597,-196.386357,6821.577187,-332.783954,1977.997319,-3900.372180,6970.723899,-154.006817,7141.242959,1150.522297,6538.361238,-18.721113,6537.367983,-981.958431,6018.110224,1138.811554,1428.554919,-1706.887955,4965.029589,899.743954,1707.502147,-2819.962477,6365.566555,814.508361,6174.030688,995.949866,5989.461648,3091.787227,6091.631576,3377.646308,7479.540064,100.472528,7135.626796,1368.713828,7509.854915,449.989231,1487.407788,-1941.916034,4874.545795,800.505272,1200.658088,-799.331823,5874.750219,2681.596552,5708.259352,1451.929436,7154.326837,787.553397,7398.443066,346.790616,6278.775131,894.440882,6564.148874,119.979913,5725.323149,2141.007479,6537.269603,-254.796592,5239.689203,1200.998471,6216.383791,3749.359215,7124.565544,1750.277314,1627.625043,-2501.121231,6671.019283,-311.729134,6587.054880,-866.208207,6021.550819,3216.025225,6809.052589,239.230687,7442.125784,382.886606,6157.219615,3574.825213,5799.419919,2413.224071,6730.863605,279.353722,1122.868614,-488.207623,7780.610609,-49.414999,6659.122602,117.906985,1560.245536,-2232.351413,8174.515909,-307.882396,7340.513917,284.780107,4945.073772,877.697517,5656.781020,1864.008280,7880.281197,-125.642695,8279.719307,-376.095586,6537.381316,-981.909119,4733.010570,644.782199,6733.142346,-531.710502,4827.641353,748.738543,7119.992846,1894.675226,1395.912038,-1577.270475,6435.688706,-160.107988,5694.733783,2216.290475,5413.754893,1391.859404,7162.499087,521.554325,7399.675466,345.409712,6183.238405,-286.232340,5894.840217,2792.269667,7339.944978,285.540769,7268.414351,212.124145,6022.103064,3163.861790,2024.138120,-4084.780482,1920.274836,-3669.724421,7146.549907,920.588191,6183.040042,-286.334841,6527.790331,718.502096,5591.343811,1586.575898,5950.437192,2937.612097,6306.727772,886.129484,7359.471046,301.329898,6427.949004,792.018670,7119.974952,28.368396,1783.430216,-3123.124122
xCurrent 1058.883750,-234.721064,1400.770939,-1597.521365,7144.547139,474.161661,7139.858496,1048.305501,6745.392447,-517.022369,7508.883031,47.123255,5345.854609,1317.809467,6789.749459,-425.008927,6557.446297,-105.997430,7800.622295,-87.912577,7026.681200,255.039754,1557.073721,-2220.573899,1189.589633,-755.737482,7755.521215,-71.363156,6047.791321,3226.667290,1426.932770,-1701.835590,5398.905174,1375.811881,5827.713232,1452.022001,1366.389502,-1460.492731,7826.588535,-105.813587,7144.450733,312.559565,7730.147751,-55.260964,6912.800051,-173.860973,1638.456956,-2544.976754,7015.864226,-60.271917,7142.692675,776.669803,6728.143480,28.650489,6709.801992,-591.773648,5916.276578,1331.817284,1276.179025,-1100.904348,5274.181841,1238.924177,1461.438735,-1839.366890,6112.581627,1072.721130,6004.613529,1217.202151,5895.173800,2690.727928,5951.783388,2882.827695,7366.732899,110.452086,7141.347815,917.696842,7380.420463,322.637091,1314.967220,-1255.517069,5216.144998,1175.140133,1124.562237,-496.526473,5831.549690,2415.339096,5740.668865,1577.146785,7146.908369,541.935049,7309.295040,255.434690,6063.649290,1136.848185,6748.016957,116.099163,5748.726587,2052.415003,6724.537579,-122.594510,5449.883960,1432.362330,6021.049413,3132.671951,7138.349158,1164.431158,1407.026869,-1622.482403,6813.087857,-159.673169,6745.292605,-517.236276,5913.008494,2774.121881,6912.568504,191.241797,7336.078471,280.032461,5988.187924,3015.345350,5789.812768,2235.189186,6859.809713,215.275917,1074.135866,-295.530565,7572.499324,26.878454,6810.952087,114.985238,1362.976349,-1446.892472,7846.536195,-117.784781,7270.178184,217.303960,5261.245246,1224.753599,5710.590266,1866.338477,7642.656617,-15.802158,7919.734783,-156.037395,6709.831646,-591.707881,5124.965749,1075.088622,6849.667062,-301.829651,5185.851051,1141.925196,7137.013384,1257.837593,1249.480363,-994.473573,6657.229869,-61.046353,5734.631562,2106.388100,5560.933897,1554.869384,7149.360470,370.137905,7309.595875,254.803112,6487.576747,-137.693541,5842.749065,2489.858487,7270.112940,217.709466,7221.947526,172.725157,5913.207569,2739.147764,1668.927168,-2666.433706,1600.135142,-2392.223497,7143.789621,628.119341,6487.280137,-137.833868,6206.048989,985.271285,5674.088017,1679.828449,5873.491668,2587.212096,6080.050119,1126.767702,7281.878207,228.602416,6149.041308,1047.914075,7119.131319,55.717275,1510.282958,-2034.057750
xCurrent 1053.289040,-212.418970,1321.409320,-1281.190014,7141.745349,401.075514,7140.809739,861.444979,6809.039466,-389.512028,7439.953770,66.708569,5438.234963,1420.626816,6846.289841,-316.021504,6661.173414,-60.693331,7679.471144,-33.995326,7045.096867,225.681141,1447.916602,-1785.462236,1157.423553,-627.515796,7642.638850,-21.680871,5977.844203,2971.236647,1342.211358,-1364.111401,5480.697900,1467.049173,5813.318367,1517.857278,1295.158151,-1176.547451,7701.114708,-47.407580,7140.957794,271.587804,7621.626201,-9.653148,6949.574809,-115.416403,1512.704446,-2043.714311,7034.591864,-25.091177,7141.707562,643.595557,6800.978733,45.911221,6779.076235,-449.348072,5879.342251,1415.356235,1224.494843,-894.873902,5381.335744,1357.434396,1370.585549,-1477.210893,6025.479230,1193.926322,5945.116585,1317.230238,5864.316890,2534.404492,5906.405507,2690.920345,7323.343002,113.928969,7141.334604,756.699202,7333.770659,278.343783,1256.942495,-1024.213843,5335.145274,1306.283132,1102.237365,-407.534837,5816.811146,2309.976537,5748.274006,1624.144866,7143.793605,455.331654,7276.564115,224.607694,5989.078329,1248.772233,6818.010585,115.029585,5754.834827,2014.399695,6797.019511,-74.646276,5520.872248,1512.446999,5957.960438,2894.642906,7140.206887,954.634188,1328.883065,-1310.979298,6868.792322,-104.183676,6808.906417,-389.779559,5877.633176,2602.414948,6952.156652,174.947362,7297.655193,244.664167,5933.503302,2798.964582,5785.613697,2163.251113,6908.976280,193.439179,1063.949873,-254.920245,7491.864663,51.599865,6869.060086,114.439791,1293.033770,-1168.078939,7717.529503,-56.315376,7244.298500,194.910604,5370.959845,1346.105021,5726.067530,1862.894947,7549.852266,19.764113,7777.837353,-84.876483,6779.117618,-449.261567,5262.353249,1226.179624,6896.607701,-217.612201,5310.923792,1279.762295,7139.632828,1029.582328,1204.670445,-815.849402,6742.469999,-25.362120,5745.756557,2059.247656,5608.868588,1610.681620,7144.894432,317.662772,7276.638683,224.102426,6604.311538,-85.559389,5825.382837,2370.851526,7244.376743,195.271078,7204.624652,160.359598,5877.675869,2573.774438,1536.954848,-2140.379191,1482.353638,-1922.732422,7141.864278,524.492828,6603.928333,-85.730408,6094.654449,1116.406308,5698.367537,1711.039733,5848.095608,2449.992366,6001.174959,1239.243427,7253.528334,204.179819,6052.352689,1170.956223,7119.794760,67.191771,1410.481789,-1636.242414
xCurrent 1047.662533,-189.990540,1281.076830,-1120.417037,7140.196478,363.739772,7140.801345,765.168296,6843.494249,-323.371537,7403.269814,76.346872,5484.654199,1473.262493,6876.868031,-259.465149,6716.130219,-37.348949,7614.923160,-7.572885,7054.825008,210.905159,1391.574642,-1560.875335,1139.726233,-556.970916,7582.470847,2.677010,5943.536707,2835.572673,1299.273248,-1192.951429,5521.640485,1513.733641,5805.366620,1553.648519,1257.787378,-1027.580953,7634.222976,-18.786746,7139.147506,250.875928,7563.816676,12.710117,6969.374428,-85.006227,1448.186987,-1786.539568,7044.720656,-6.632013,7140.895920,575.188588,6839.551709,54.962673,6816.592825,-375.497987,5860.380472,1461.352558,1196.427778,-782.992714,5435.456898,1418.055064,1323.961613,-1291.360626,5982.152388,1261.713250,5915.171754,1372.801031,5848.976061,2451.160956,5884.008716,2588.858863,7300.280214,115.685449,7140.924791,673.825739,7309.431933,255.883595,1225.948760,-900.667264,5395.435177,1373.323739,1087.418169,-348.462759,5809.170084,2253.740528,5751.108652,1649.159999,7142.077836,411.017411,7259.338439,209.186785,5951.809871,1311.184121,6854.953814,114.681464,5757.158781,1993.846345,6835.535475,-49.752966,5556.154056,1553.497970,5926.984363,2768.186230,7140.577700,846.475101,1287.665872,-1146.680748,6898.514352,-75.353110,6843.338350,-323.675453,5860.146008,2511.014626,6973.062528,166.836875,7277.546987,226.816956,5906.602047,2683.956144,5783.011476,2124.729238,6934.923075,182.533339,1056.055868,-223.450587,7448.985094,63.758542,6899.780546,114.368434,1255.971126,-1020.340874,7648.727617,-26.194026,7230.639028,183.798580,5426.406542,1408.194177,5732.867484,1860.636259,7500.422733,37.218232,7702.129766,-50.018932,6816.641566,-375.399672,5332.193190,1303.441307,6921.950303,-173.868119,5374.363932,1350.261501,7140.323252,911.857692,1177.261948,-706.594143,6787.681561,-6.846139,5750.491083,2033.729127,5632.154210,1639.344049,7142.610223,291.039733,7259.303708,208.724973,6666.129599,-58.783733,5816.548490,2307.374579,7230.791988,184.149194,7195.456069,154.365039,5860.034694,2485.751565,1469.370813,-1870.981012,1421.667813,-1680.830690,7140.668020,471.340869,6665.690628,-58.975117,6039.550033,1190.581020,5709.401491,1727.088861,5835.341382,2376.877644,5961.815796,1302.174651,7238.621982,191.986521,6004.358450,1240.221412,7120.247424,73.464889,1358.878513,-1430.544170
xCurrent 1043.958026,-175.223713,1264.624305,-1054.834303,7139.551373,348.678015,7140.706674,726.180787,6857.764898,-296.510962,7388.199739,80.160677,5503.217087,1494.526618,6889.527451,-236.492164,6738.664454,-27.887806,7588.386463,2.870061,7058.809494,204.986814,1368.669362,-1469.571615,1127.008849,-506.277265,7557.730889,12.304793,5929.968829,2779.899681,1281.797348,-1123.289202,5537.968528,1532.600926,5802.085806,1568.451575,1243.176100,-969.337896,7606.716234,-7.475463,7138.415369,242.560540,7540.053186,21.549563,6977.555846,-72.638221,1421.961424,-1682.000977,7048.917677,0.902416,7140.511390,547.514855,6855.364192,58.663257,6832.134206,-345.514024,5852.753932,1480.495969,1184.929805,-737.159621,5457.146253,1442.547860,1305.104362,-1216.192694,5964.910655,1290.138945,5903.212158,1396.029482,5842.851698,2416.968574,5875.111417,2546.952714,7290.813364,116.386615,7140.684747,640.279760,7299.503538,246.864482,1211.116199,-841.542161,5419.629539,1400.407364,1085.371870,-340.305755,5806.056273,2230.605442,5752.087763,1659.398666,7141.360744,393.128468,7252.283848,203.034789,5936.958992,1337.320204,6870.072858,114.586383,5757.952075,1985.323586,6851.350923,-39.633020,5570.198183,1570.078142,5914.723469,2716.287058,7140.621166,802.664914,1270.626872,-1078.760526,6910.743000,-63.632085,6857.597724,-296.832558,5853.187630,2473.484747,6981.621572,163.608673,7269.335285,219.665848,5895.938873,2636.746492,5781.872461,2108.848775,6945.540351,178.189130,1052.771656,-210.358357,7431.376342,68.568418,6912.363533,114.383379,1241.372164,-962.146963,7620.428565,-14.289122,7225.043680,179.380552,5448.635736,1433.280159,5735.420355,1859.602360,7480.106831,44.118768,7670.984097,-36.242839,6832.186509,-345.410034,5360.272310,1334.651715,6932.434626,-156.091273,5399.841551,1378.744340,7140.483551,864.164446,1170.429345,-679.358114,6806.229844,0.682187,5752.205261,2023.163768,5641.335843,1650.909582,7141.686195,280.336618,7252.204901,202.586471,6691.472570,-47.948902,5812.969016,2281.282666,7225.228576,179.730152,7191.701714,152.005684,5853.001564,2449.595193,1441.896857,-1761.466260,1396.991587,-1582.467855,7140.146606,449.859544,6691.006441,-48.150264,6017.668231,1221.837952,5713.621646,1733.547779,5830.224518,2346.829236,5946.143535,1328.566621,7232.527771,187.123202,5985.280410,1269.349946,7120.457442,76.069541,1337.887029,-1346.868988

With: 128 threads in block 0 after it: 861 f: 11505835810.2471981049
Memcpy,kernel elapsed time (ms): 0.017024,519.049194
